min_df=1,,min_df=2,,min_df=3,
word,TF-IDF,word,TF-IDF,word,TF-IDF
you,0.005154577,指,0.006212191,路上,0.005411811
微笑む,0.005150494,熱狂,0.006200923,涙,0.005402747
今夜,0.005142219,ミュージック,0.006188904,テレビ,0.005368789
ナイト,0.005095721,力,0.006161601,夕暮れ,0.005229258
おいで,0.005095721,覚える,0.006138531,はしゃぐ,0.004970788
レコード,0.005095721,先,0.006115532,道,0.004896769
クラブ,0.005095721,出し手,0.006099524,闇,0.004718212
匹,0.005094435,嘘つき,0.00609357,窓,0.00451978
旅人,0.005070495,約束,0.006022553,なに,0.004422347
ちっぽけ,0.005070495,どこか,0.005960791,頭,0.004251157
彷徨,0.005070495,砂,0.005894947,憂鬱,0.004074907
もん,0.005070495,公園,0.005886522,,
響く,0.005067476,作る,0.005878135,,
速さ,0.005029469,行幸,0.005866886,,
ラララララララ,0.005029469,追いかける,0.005841063,,
先,0.00502665,変わる,0.005835819,,
辿る,0.005000277,しない,0.005821147,,
大丈夫,0.004995191,交わす,0.005819497,,
大人,0.004990674,最後,0.005806382,,
信じる,0.004973721,ベース,0.005784353,,
続ける,0.004970358,鳥,0.005773904,,
穏やか,0.004965482,初恋,0.005773525,,
今,0.004965338,壊す,0.005752114,,
いつまでも,0.004964668,回,0.005744587,,
バグダッド,0.004948625,よい,0.005714782,,
カウント,0.004948625,押す,0.005684709,,
ボディー,0.004948625,きり,0.005644176,,
笑顔,0.00494181,まくる,0.005546202,,
嫌,0.004933808,コーラ,0.005494451,,
シティー,0.004914541,百,0.005492668,,
終わる,0.004909322,夕焼け,0.00544482,,
君の声,0.004886117,スクランブル,0.005433458,,
みつめる,0.004872483,最期,0.005359357,,
疲れる,0.004867078,素敵,0.005358658,,
く,0.004866524,豚,0.005308278,,
ら,0.00486537,上,0.005289495,,
その時がきた,0.00486537,この街,0.005276749,,
6,0.004856604,閉じる,0.005275215,,
白人,0.004850901,distortion,0.005259362,,
約束,0.004810521,次,0.005220975,,
都会,0.004796361,すませる,0.005198159,,
step,0.004770143,いける,0.00519613,,
follow,0.004770143,ケース,0.005172071,,
力,0.004767386,sweet,0.005095713,,
ディークラップュアハンズトランジットインタイランド,0.004755378,繰り返す,0.005085576,,
サワ,0.004755378,週末,0.005078978,,
猿,0.004755378,眠る,0.005064866,,
膨らむ,0.004698847,いたむ,0.005053447,,
妄想,0.004698847,美女,0.005046779,,
うたう,0.004660581,うつむく,0.00502881,,
囲む,0.004639314,悲しみ,0.005015002,,
クレイジークレーマー,0.004637497,バス,0.005007753,,
最期,0.004636176,後,0.004972178,,
呟く,0.004623742,満たす,0.004966012,,
weapons,0.004613172,たつ,0.004951536,,
destruction,0.004613172,せい,0.00494766,,
mass,0.004613172,人間,0.004919879,,
of,0.004613172,いう,0.004907179,,
側,0.004580037,夕暮れ,0.004897337,,
もえる,0.004576175,大体,0.004896703,,
さめる,0.004576175,女,0.004896703,,
世界中,0.004575815,海岸,0.004895383,,
少年,0.004572199,すぎる,0.004893799,,
場所,0.004566766,ほう,0.004870077,,
目指す,0.00456517,涙,0.004810205,,
寂しい,0.004558683,ふる,0.004808226,,
美しい,0.004556351,わかる,0.004804144,,
思い出せる,0.004554584,買う,0.00480221,,
足,0.004548849,教会,0.004791334,,
赤い,0.004542005,おくれる,0.004768697,,
息,0.004505403,乗る,0.004759328,,
公園,0.004463323,にも,0.004745718,,
きり,0.004455472,伸ばす,0.004743428,,
悲しみ,0.004451075,今日も明日も,0.004711752,,
どこか,0.004435556,明後日,0.004711752,,
あなた,0.004435427,道,0.004667363,,
大陸,0.004424767,ぼんやり,0.004660564,,
覚える,0.004389027,あう,0.004656345,,
ベース,0.004386204,染まる,0.004623198,,
喜びの歌,0.00437526,群れる,0.004610215,,
指,0.004363778,はしゃぐ,0.004606308,,
国,0.004339536,迷い込む,0.004591498,,
正しい,0.004319801,坂道,0.004591498,,
降る,0.004304077,かく,0.004582992,,
立ち去る,0.004283884,テレビ,0.004571568,,
無表情,0.004283884,きく,0.004548994,,
砂,0.004275118,変,0.004542585,,
言える,0.004265681,打つ,0.004529114,,
ここ,0.004237259,鳴る,0.004501165,,
あのこ,0.004210764,あいつ,0.004496988,,
ミュージック,0.004206556,憎む,0.00448683,,
上,0.004204337,生きる,0.004483227,,
鳥,0.004175067,永遠,0.004432781,,
優しい,0.004142305,埃,0.004429241,,
ケース,0.004136908,乗せる,0.004428855,,
大好き,0.004114257,闇,0.004421679,,
たつ,0.004075989,長い,0.004419856,,
すべて,0.004060741,唇,0.004392386,,
交わす,0.004057999,自分,0.004376254,,
体,0.004046036,向く,0.004370654,,
しない,0.004033552,形,0.004358131,,
すぎる,0.003990936,姿,0.004334565,,
おくれる,0.003989133,恋しい,0.004329746,,
とばす,0.003982303,街角,0.004329641,,
アンディ,0.003982303,暗い,0.004327861,,
超新星,0.003974237,横顔,0.00432478,,
スクランブル,0.003968698,だめ,0.00432478,,
いける,0.003957693,ゆく,0.004314935,,
毛根,0.003956336,すむ,0.004290029,,
道,0.003949864,舟,0.004281766,,
コーラ,0.003947797,しれる,0.004269514,,
最高,0.003926234,くだらない,0.004259669,,
鳴る,0.00392446,5分,0.004244554,,
乗り込む,0.003920168,犬,0.00421977,,
繰り返す,0.003905706,帰り道,0.004218745,,
スパイラル,0.003881393,流行る,0.004204801,,
ベイベー,0.003881393,出会う,0.004194801,,
返す,0.003878101,真っ赤,0.004167434,,
抜く,0.003874531,沈む,0.004158011,,
テンション,0.003874531,進む,0.004127043,,
つける,0.00384859,魚,0.00412672,,
夕焼け,0.003847581,気づく,0.004096646,,
僕達,0.00384074,吸い込む,0.004071931,,
次,0.003825843,引きずる,0.00407066,,
回,0.003804171,やれる,0.004058416,,
熱狂,0.003802485,なに,0.004042013,,
伸ばす,0.003792728,死ねる,0.004041792,,
優しい風,0.003784675,アパート,0.003990028,,
夜明け,0.003776256,路上,0.00398258,,
ファンファーレ,0.003776256,髪,0.003973281,,
言葉,0.003744467,銀河,0.003959691,,
メートル,0.003744012,ずっとずっと,0.003958148,,
隣,0.003744012,弱音,0.003952114,,
マン,0.003744012,想い,0.003937292,,
3,0.003744012,錆びる,0.003936221,,
夢の続き,0.003744012,止める,0.003913001,,
ステップ,0.003744012,流す,0.003909489,,
真似る,0.003744012,揺る,0.003909489,,
baby,0.003735934,頭,0.003869484,,
行幸,0.003726468,風に吹かれて,0.003859683,,
サイレン,0.003723413,裸,0.003858438,,
6時,0.003723413,惨め,0.00382592,,
追い掛ける,0.003723413,鎖,0.003773379,,
1984,0.003723413,そば,0.00376674,,
一番星,0.003723413,捧げる,0.003761284,,
ファンファーレと熱狂,0.003723413,駅,0.003714014,,
5時,0.003723413,下らない,0.003702023,,
bless,0.003711469,取り残す,0.003695412,,
国歌,0.003711469,電車,0.003689658,,
america,0.003711469,素直,0.003678076,,
ソウル,0.003711469,抱える,0.003668416,,
ラブリーブラザー,0.003711469,気分,0.003658429,,
god,0.003711469,疑う,0.003617144,,
包む,0.003711469,窓,0.003611061,,
乗る,0.003696677,歩ける,0.003605629,,
すむ,0.003690738,燃える,0.003603257,,
恋はあせらず,0.003687306,はず,0.003602879,,
混血,0.003687306,真ん中,0.003566125,,
dylaladylamama,0.003687306,吐き気,0.003534018,,
dylaladyla,0.003687306,地図,0.003520127,,
壊す,0.003685415,方,0.003482842,,
紡ぐ,0.003684405,確か,0.003470273,,
海岸,0.003670245,醜い,0.003456519,,
一寸,0.003668868,映る,0.003446442,,
教える,0.003659074,鏡,0.003446442,,
サンセットクルージング,0.003651336,うまい,0.003401626,,
服,0.003651336,外,0.003391346,,
話題,0.003651336,違う,0.003366233,,
異常,0.003651336,憂鬱,0.003354282,,
きたす,0.003651336,振り返る,0.003353633,,
精神,0.003651336,忍び込む,0.003345827,,
フロアー,0.003628088,少女,0.003325155,,
悲しい,0.003614781,ひたむき,0.003312447,,
涙,0.003589741,嵐,0.003312447,,
相手,0.003585497,離れ離れ,0.003267196,,
馬鹿,0.003585497,年,0.003237715,,
週末,0.003567714,晴れ,0.003195774,,
最後,0.003558616,ばれる,0.003185386,,
はしゃぐ,0.003536763,虹色,0.003111194,,
追いかける,0.003535605,眠れる,0.003108813,,
潜める,0.003530618,怒り,0.003090807,,
ゆく,0.003522506,素晴らしい,0.003084285,,
わかる,0.003511745,人生,0.003072678,,
百,0.003511516,哀れ,0.0030723,,
舟,0.003508759,天使,0.003049562,,
閉じる,0.003504827,枯らす,0.00304179,,
いう,0.003487571,切る,0.003015871,,
変わる,0.003481144,迷い,0.00301184,,
クリーニング,0.003475499,でる,0.002965212,,
盗む,0.003463208,漂う,0.002948388,,
横顔,0.003453411,広告,0.002941056,,
だめ,0.003453411,書く,0.002919536,,
distortion,0.003451167,吹く,0.002912932,,
アルバム,0.003451075,ガラス,0.002900668,,
後,0.003451072,ふり,0.00289028,,
明後日,0.003444493,平和,0.002871768,,
今日も明日も,0.003444493,腹,0.002865105,,
買う,0.003443285,偉い,0.002838497,,
止む,0.003438434,君と僕,0.002811247,,
ふる,0.003427879,握りしめる,0.002766989,,
乗せる,0.003412975,掴む,0.002740243,,
ほう,0.003393284,無邪気,0.002737825,,
いたむ,0.003387279,さっき,0.002729855,,
闇,0.003386539,登る,0.002728089,,
溜息,0.00338033,笑い,0.002685871,,
ネオン,0.00338033,合わせる,0.002682515,,
フラフラフラ,0.00338033,運ぶ,0.002665461,,
坂,0.00338033,暖かい,0.002642127,,
渋谷,0.003373002,祈り,0.002600981,,
遅れる,0.003373002,空の下で,0.002442546,,
夏草,0.003373002,コイ,0.002407828,,
巡る,0.003373002,ハト,0.002407828,,
killmebaby,0.003373002,困る,0.002342153,,
夕立,0.003373002,届く,0.002326928,,
争い,0.00335439,好きさ,0.002283825,,
始まり,0.003352979,浮かぶ,0.002265826,,
わり,0.003352979,繰り返し,0.002165247,,
自分,0.003348446,電話,0.002109483,,
瞬間,0.003346934,鼓動,0.002101091,,
長い,0.003340162,出会える,0.002001737,,
押す,0.00333513,太い,0.00172705,,
easy,0.003322397,,,,
take,0.003322397,,,,
安い,0.003322397,,,,
it,0.003322397,,,,
きれいな空,0.003322397,,,,
無駄,0.003322397,,,,
丸,0.003322397,,,,
ウィスキーウィスキーウィスキー,0.003322397,,,,
素敵,0.003306289,,,,
生きる,0.003304478,,,,
ブルース,0.003288699,,,,
出会う,0.003284484,,,,
変,0.003281089,,,,
永遠,0.003248041,,,,
ユートピア,0.003245733,,,,
ファンタジー,0.003245733,,,,
明日に向かって,0.00324358,,,,
